Kode,Tekst,Kapitel,Kap_n,Kap_desc
DQ219,Medfødt misdannelse af hjerteskillevæg UNS,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ22,Medfødte misdannelser af pulmonal- og trikuspidalklapper,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ220,Pulmonalklapatresi,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ220A,Absent pulmonary valve-syndrom,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ221,Medfødt pulmonalklapstenose,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ222,Medfødt pulmonalklapinsufficiens,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ223,Anden medfødt misdannelse af pulmonalklap,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ224,Medfødt trikuspidalklapstenose,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ225,Ebsteins anomali,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ226,Hypoplastisk højre hjerte-syndrom,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ228,Anden medfødt misdannelse af trikuspidalklap,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ229,Medfødt misdannelse af trikuspidalklap UNS,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ23,Medfødte misdannelser af aorta- og mitralklapperne,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ230,Medfødt aortaklapstenose,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ231,Medfødt aortaklapinsufficiens,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ231A,Valvula aortae bicuspidalis,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ232,Medfødt mitralklapstenose,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ233,Medfødt mitralklapinsufficiens,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ234,Hypoplastisk venstre hjerte-syndrom,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ238,Anden medfødt misdannelse af aorta- eller mitralklap,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ239,Medfødt misdannelse af aorta- eller mitralklap UNS,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ24,Andre medfødte misdannelser i hjerte,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ240,Dekstrokardi,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ241,Levokardi,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ242,Cor triatriatum,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ243,Infundibulær pulmonalstenose,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ244,Medfødt subaortastenose,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ245,Medfødt misdannelse af koronararterie,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ245A,Medfødt aneurisme på koronararterie,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ245B,Aplasi af koronararterie,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ245C,Atresi af koronararterie,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ246,Medfødt hjerteblok,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ248,Anden medfødt hjertemisdannelse,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ248A,Akardi,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ248C,Hjerteatresi,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ248D,Atresi af hjerteklapper UNS,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ248E,Medfødt kardiomegali,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ248F,Medfødt divertikel på venstre hjertekammer,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ248G,Hjerteektopi,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ248H,Misdannelse i myokardiet,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ248I,Misdannelse i perikardiet,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ248J,Malpositio congenita cordis,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ248K,Medfødt stenose af hjerteklapper UNS,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ248L,Uhls sygdom,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ249,Medfødt hjertemisdannelse UNS,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ25,Medfødte misdannelser i de store arterier,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ250,Persisterende ductus arteriosus,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ251,Coarctatio aortae,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ251A,Medfødt stenose i isthmus aortae,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ252,Aortaatresi,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ253,Medfødt aortastenose,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ254,Anden medfødt misdannelse i aorta,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ254A,Aortaagenesi,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ254B,Medfødt aortaaneurisme,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ254C,Aneurysma congenitum sinus coronarii,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ254D,Aortaaplasi,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ254E,Arcus aortae dexter persistens,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ254F,Convolutio arcus aortae persistens,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ254G,Medfødt aortadilatation,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ254H,Aortahypoplasi,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ254I,Vaskulær ring af aorta,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ255,Pulmonalarterieatresi,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ256,Medfødt pulmonalarteriestenose,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ257,Anden medfødt misdannelse af pulmonalarterie,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ257A,Agenesi af pulmonalarterie,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ257B,Medfødt aneurisme på pulmonalarterie,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ257C,Medfødt arteriovenøst pulmonalt aneurisme,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ257D,Aplasi af pulmonalarterie,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ257E,Arteria pulmonalis aberrans,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ257F,Medfødt hypoplasia af pulmonalarterie,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ257G,Medfødt misdannelse i pulmonalarterie UNS,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ258,Anden medfødt misdannelse i de store arterier,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ259,Medfødt misdannelse i de store arterier UNS,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ26,Medfødte misdannelser i de store vener,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ260,Medfødt stenose i vena cava,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ261,Vena cava superior sinistra persistens,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ262,Total anomali af lungevenerne,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ263,Partiel anomali af lungevenerne,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ264,Anomali af lungevenerne UNS,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ265,Anomalia venae portae,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ266,Fistula arteriovenosa hepaticoporta congenita,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ268,Anden medfødt misdannelse i de store vener,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ268A,Agenesia venae cavae,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ268B,Scimitar syndrom,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ268C,Vena cardinalis posterior sinistra persistens,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ268D,Vena cava inferior med atypisk indløb af vena azygos,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ269,Medfødt misdannelse i de store vener UNS,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ27,Andre medfødte misdannelser i det perifere kredsløb,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ270,Atresi eller hypoplasi af arteria umbilicalis,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ270A,Arteria umbilicalis anomalis,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ270B,Atresi af arteria umbilicalis,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ270C,Hypoplasi af arteria umbilicalis,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ271,Medfødt stenose af nyrearterie,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ272,Anden medfødt misdannelse i nyrearterie,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ272A,Arteria accessoria renis,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ272B,Arteriae renales multiplex,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ273,Medfødt perifer arteriovenøs malformation,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ273A,Medfødt spinal arteriovenøs malformation,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ274,Medfødt flebektasi,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ278,Anden medfødt misdannelse i det perifere kredsløb,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ278A,Agenesi af arterie IKA,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ278B,Agenesi af vene IKA,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ278C,Arteria subclavia aberrans,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ278D,Atresi af arterie IKA,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ278E,Atresi af vene IKA,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ278F,Medfødt hypoplasi af arterie IKA,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ278G,Medfødt hypoplasi af vene IKA,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ278H,Medfødt stenose af arterie IKA,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ278I,Medfødt striktur af arterie IKA,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ278J,Medfødte varicer,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ278K,Vas aberrans UNS,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ278L,Persisterende marginal vene UNS,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ279,Medfødt misdannelse i det perifere kredsløb UNS,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ28,Andre medfødte misdannelser i kredsløbsorganerne,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ280,Arteriovenøs misdannelse i præcerebralt kar,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ281,Anden misdannelse i præcerebralt kar,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ282,Arteriovenøs misdannelse i cerebralt kar,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ283,Anden misdannelse i cerebralt kar,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ283A,Aneurysma congenitum circulus Willisii,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ283B,Medfødt cerebralt aneurisme uden ruptur,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ283C,Atresi af cerebral arterie,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ283D,Cerebrovaskulær atresi,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ283E,Medfødt cerebral arteriel misdannelse UNS,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
DQ288,Anden medfødt misdannelse i kredsløbsorganerne,Kap. XVII: Medfødte misdannelser og kromosomanomalier [DQ00-DQ99],XVII,Medfødte misdannelser og kromosomanomalier [DQ00-DQ99]
